ecg_id,lead_index,lead,amplitude_range_p99_p1_mv,flatline_fraction_diff_lt_0.001mv,longest_flatline_samples,quantized_value_fraction,median_abs_diff_mv,p95_abs_diff_mv,flag_flatline_gt_0.20
9605,11,V6,1.069,0.4450890178035607,74,0.0442,0.0010000000000000009,0.035999999999999976,True
9747,0,I,0.849,0.21024204840968194,49,0.0394,0.003999999999999999,0.051000000000000004,True
9747,1,II,1.8500300000000003,0.2506501300260052,49,0.0234,0.004,0.11399999999999999,True
9747,2,III,1.0450400000000006,0.390878175635127,50,0.0428,0.002,0.053099999999999474,True
9747,3,aVR,1.3230199999999999,0.1998399679935987,49,0.0184,0.00399999999999999,0.08109999999999952,False
9747,4,aVL,0.219,0.2536507301460292,50,0.0284,0.0020000000000000018,0.016,True
9747,5,aVF,1.4510300000000003,0.2548509701940388,49,0.0204,0.0029999999999999957,0.08500000000000002,True
9747,6,V1,1.995,0.4270854170834167,53,0.0484,0.001000000000000112,0.09509999999999946,True
9747,7,V2,3.2610200000000003,0.2558511702340468,49,0.0322,0.0040000000000000036,0.13809999999999947,True
9747,8,V3,2.61301,0.28385677135427084,50,0.0174,0.0050000000000000044,0.09599999999999997,True
9747,9,V4,3.17402,0.255251050210042,49,0.0302,0.004999999999999893,0.18509999999999946,True
9747,10,V5,3.7690300000000008,0.2700540108021604,49,0.0282,0.0040000000000000036,0.22909999999999953,True
9747,11,V6,2.4960700000000013,0.3290658131626325,49,0.0342,0.0030000000000000027,0.13909999999999947,True
9782,0,I,0.7641700000000036,0.12582516503300661,52,0.0272,0.005999999999999998,0.044,False
9782,1,II,0.5771100000000009,0.17903580716143228,51,0.0222,0.0049999999999999975,0.04,False
9782,2,III,0.9630600000000001,0.3752750550110022,52,0.0456,0.0020000000000000018,0.04009999999999946,True
9782,3,aVR,0.48002000000000045,0.127625525105021,52,0.0222,0.005,0.038,False
9782,4,aVL,0.777,0.15223044608921785,55,0.023,0.004,0.038000000000000034,False
9782,5,aVF,0.7080200000000001,0.17403480696139229,51,0.0238,0.0030000000000000027,0.027,False
9782,6,V1,1.0140099999999999,0.4472894578915783,55,0.0602,0.0010000000000000009,0.040000000000000036,True
9782,7,V2,1.7671199999999998,0.33526705341068214,55,0.0388,0.003000000000000001,0.057099999999999436,True
9782,8,V3,1.2141899999999999,0.35447089417883576,50,0.036,0.002999999999999999,0.049,True
9782,9,V4,0.8500500000000004,0.3682736547309462,69,0.0436,0.0020000000000000018,0.036000000000000004,True
9782,10,V5,1.0430300000000006,0.40608121624324867,50,0.0416,0.0010000000000000009,0.025,True
9782,11,V6,0.988,0.48369673934786955,60,0.0704,0.0010000000000000009,0.027999999999999997,True
9801,0,I,1.7640099999999999,0.17043408681736347,51,0.0218,0.0040000000000000036,0.038,False
9801,1,II,0.51901,0.28285657131426284,50,0.0244,0.0030000000000000027,0.026000000000000023,True
9801,2,III,1.5060499999999997,0.35227045409081814,53,0.0228,0.0020000000000000018,0.040999999999999995,True
9801,3,aVR,1.10002,0.18623724744948988,50,0.0172,0.003999999999999976,0.032,False
9801,4,aVL,1.6251200000000026,0.20404080816163234,53,0.0122,0.0030000000000000027,0.03509999999999947,True
9801,5,aVF,0.6600400000000001,0.2664532906581316,50,0.0184,0.0020000000000000018,0.027000000000000007,True
9801,6,V1,0.9530700000000002,0.5745149029805962,55,0.0366,0.0,0.032999999999999995,True
9801,7,V2,2.1400900000000003,0.4216843368673735,81,0.0336,0.001999999999999995,0.07800000000000007,True
9801,8,V3,1.7290200000000004,0.40928185637127423,54,0.0282,0.002,0.0640999999999995,True
9801,9,V4,2.1041800000000013,0.38307661532306464,69,0.0184,0.0020000000000000018,0.06519999999999891,True
9801,10,V5,2.3163300000000047,0.3138627725545109,50,0.0254,0.0030000000000000027,0.053,True
9801,11,V6,1.819050000000001,0.4388877775555111,54,0.0422,0.0010000000000000009,0.024099999999999466,True
9805,0,I,1.3880400000000004,0.29445889177835566,51,0.0456,0.002999999999999999,0.025999999999999995,True
9805,1,II,0.43404000000000065,0.4528905781156231,55,0.0322,0.0010000000000000009,0.015999999999999993,True
9805,2,III,1.1020200000000002,0.45829165833166635,51,0.0648,0.0010000000000000009,0.02500000000000001,True
9805,3,aVR,0.8911000000000002,0.3302660532106421,52,0.022,0.0020000000000000018,0.019,True
9805,4,aVL,1.2332000000000043,0.32786557311462294,52,0.0342,0.0020000000000000018,0.02699999999999992,True
9805,5,aVF,0.422,0.4392878575715143,52,0.0274,0.0010000000000000009,0.013999999999999999,True
9805,6,V1,0.6380100000000002,0.5635127025405081,79,0.0512,0.0,0.019999999999999997,True
9805,7,V2,0.75702,0.5437087417483497,53,0.0336,0.0,0.024000000000000004,True
9805,8,V3,1.6253,0.44008801760352073,52,0.0156,0.0010000000000000009,0.04600000000000001,True
9805,9,V4,1.3460700000000014,0.41708341668333665,53,0.02,0.0010000000000000009,0.04509999999999945,True
9805,10,V5,1.3360300000000005,0.4326865373074615,55,0.0256,0.0010000000000000009,0.037099999999999474,True
9805,11,V6,1.7740300000000007,0.4502900580116023,51,0.0212,0.0010000000000000009,0.024,True
9843,0,I,0.7680200000000001,0.16043208641728346,50,0.0182,0.0040000000000000036,0.034,False
9843,1,II,1.0920100000000001,0.38947789557911583,57,0.0332,0.0020000000000000018,0.027,True
9843,2,III,0.6300700000000014,0.3032606521304261,52,0.0264,0.0030000000000000027,0.029,True
9843,3,aVR,0.9251100000000002,0.1954390878175635,50,0.0138,0.0030000000000000027,0.025999999999999995,False
9843,4,aVL,0.4010100000000002,0.18483696739347868,50,0.0136,0.0030000000000000027,0.025,False
9843,5,aVF,0.817040000000001,0.2560512102420484,52,0.0158,0.0020000000000000018,0.02099999999999999,True
9843,6,V1,0.9500200000000002,0.5259051810362072,51,0.0388,0.0,0.02209999999999947,True
9843,7,V2,1.9731200000000002,0.42028405681136227,53,0.0244,0.0010000000000000009,0.04019999999999894,True
9843,8,V3,1.7850300000000003,0.376875375075015,66,0.0298,0.0020000000000000018,0.037,True
9843,9,V4,2.740090000000002,0.41208241648329663,53,0.0288,0.0020000000000000018,0.043999999999999984,True
9843,10,V5,2.549050000000001,0.4482896579315863,61,0.0336,0.0010000000000000009,0.02900000000000001,True
9843,11,V6,1.5910100000000003,0.4382876575315063,52,0.0594,0.0010000000000000009,0.024000000000000007,True
9868,0,I,0.63901,0.29045809161832364,50,0.0316,0.0030000000000000027,0.023999999999999994,True
9868,1,II,1.045,0.40888177635527106,54,0.0366,0.0020000000000000018,0.034,True
9868,2,III,0.525,0.4708941788357672,52,0.0422,0.0010000000000000009,0.025,True
9868,3,aVR,0.84201,0.3034606921384277,51,0.0218,0.0020000000000000018,0.026000000000000023,True
9868,4,aVL,0.263,0.33986797359471893,50,0.022,0.002,0.015099999999999466,True
9868,5,aVF,0.7620200000000005,0.3680736147229446,51,0.022,0.0019999999999999983,0.031,True
9868,6,V1,0.8790700000000016,0.5541108221644329,90,0.087,0.0,0.032,True
9868,7,V2,1.7990600000000008,0.39607921584316863,52,0.0294,0.0020000000000000018,0.055,True
9868,8,V3,1.239040000000001,0.4206841368273655,88,0.0398,0.001999999999999995,0.039,True
9868,9,V4,1.2060700000000015,0.4736947389477896,108,0.0416,0.0010000000000000009,0.027000000000000024,True
9868,10,V5,1.1000500000000009,0.46829365873174633,54,0.0442,0.0010000000000000009,0.029099999999999477,True
9868,11,V6,1.0091500000000033,0.47629525905181036,54,0.042,0.0010000000000000009,0.03,True
10121,0,I,1.092,0.13782756551310263,52,0.022,0.0050000000000000044,0.05399999999999999,False
10121,1,II,1.0260300000000004,0.28085617123424683,55,0.021,0.004,0.04500000000000001,True
10121,2,III,0.8400400000000009,0.2614522904580916,53,0.0194,0.003999999999999997,0.05199999999999999,True
10121,3,aVR,0.8750300000000003,0.15623124624924986,53,0.015,0.0040000000000000036,0.04200000000000001,False
10121,4,aVL,0.81101,0.16983396679335866,53,0.0172,0.004,0.044099999999999466,False
10121,5,aVF,0.7520300000000006,0.19863972794558912,52,0.0134,0.00399999999999999,0.041,False
10121,6,V1,1.33505,0.28425685137027407,52,0.0148,0.003999999999999997,0.052000000000000046,True
10121,7,V2,3.53704,0.21864372874574914,52,0.0148,0.007000000000000006,0.097,True
10121,8,V3,5.04603,0.1818363672734547,52,0.0106,0.007999999999999952,0.10800000000000003,False
10121,9,V4,1.9460900000000003,0.25165033006601323,54,0.0142,0.00399999999999999,0.040000000000000036,True
10121,10,V5,2.269050000000001,0.3176635327065413,52,0.0124,0.0030000000000000027,0.039000000000000035,True
10121,11,V6,2.7901200000000026,0.2892578515703141,55,0.0112,0.003999999999999948,0.06099999999999994,True
10129,0,I,0.9370200000000004,0.5521104220844169,66,0.0806,0.0,0.016,True
10129,1,II,1.088,0.6559311862372474,136,0.0786,0.0,0.016,True
10129,2,III,0.25001000000000023,0.6709341868373675,81,0.0728,0.0,0.011999999999999983,True
10129,3,aVR,0.98025,0.5729145829165834,67,0.047,0.0,0.013999999999999999,True
10129,4,aVL,0.4611300000000026,0.5743148629725945,67,0.0438,0.0,0.012000000000000004,True
10129,5,aVF,0.6340300000000006,0.626125225045009,67,0.0478,0.0,0.011999999999999999,True
10129,6,V1,0.9571500000000002,0.6179235847169434,81,0.0808,0.0,0.019000000000000003,True
10129,7,V2,1.4521800000000011,0.48269653930786155,81,0.0328,0.0010000000000000009,0.04209999999999946,True
10129,8,V3,1.495060000000001,0.5107021404280856,81,0.044,0.0,0.033000000000000015,True
10129,9,V4,2.382080000000002,0.5671134226845369,80,0.0622,0.0,0.028099999999999476,True
10129,10,V5,2.7530099999999997,0.5457091418283657,80,0.051,0.0,0.020999999999999998,True
10129,11,V6,2.4520300000000006,0.5557111422284456,93,0.064,0.0,0.01999999999999999,True
10239,0,I,0.59002,0.20524104820964192,52,0.0294,0.003999999999999997,0.032,True
10239,1,II,0.9450300000000005,0.359871974394879,59,0.0282,0.0020000000000000018,0.033,True
10239,2,III,0.4910100000000002,0.35027005401080213,52,0.0336,0.0020000000000000018,0.027999999999999997,True
10239,3,aVR,0.7590500000000004,0.22704540908181636,53,0.0202,0.002999999999999999,0.027999999999999997,True
10239,4,aVL,0.272,0.23464692938587717,52,0.017,0.0029999999999999957,0.026000000000000002,True
10239,5,aVF,0.7000900000000009,0.29825965193038606,53,0.0226,0.0020000000000000018,0.027000000000000007,True
10239,6,V1,0.35501000000000005,0.5519103820764153,69,0.0616,0.0,0.014999999999999986,True
10239,7,V2,1.3810800000000003,0.4652930586117223,85,0.0408,0.0010000000000000009,0.055999999999999994,True
10239,8,V3,1.406,0.39727945589117825,58,0.0438,0.0020000000000000018,0.05099999999999999,True
10239,9,V4,1.5980600000000007,0.4204840968193639,64,0.0506,0.001999999999999988,0.04200000000000004,True
10239,10,V5,1.775320000000007,0.41368273654730947,69,0.0614,0.0019999999999999983,0.030000000000000002,True
10239,11,V6,1.431040000000001,0.46089217843568714,59,0.0568,0.0010000000000000009,0.02209999999999947,True
10551,0,I,1.4850200000000002,0.2524504900980196,57,0.022,0.0030000000000000027,0.027999999999999997,True
10551,1,II,0.6961300000000029,0.40408081616323266,75,0.0358,0.001999999999999995,0.018099999999999467,True
10551,2,III,1.20111,0.40168033606721343,57,0.0324,0.001999999999999974,0.026000000000000023,True
10551,3,aVR,0.9640300000000003,0.28245649129825967,58,0.0222,0.0020000000000000018,0.022,True
10551,4,aVL,1.3370100000000003,0.28365673134626923,57,0.028,0.0020000000000000018,0.025,True
10551,5,aVF,0.5750100000000002,0.3322664532906581,58,0.031,0.002,0.015,True
10551,6,V1,1.25301,0.5717143428685737,70,0.0334,0.0,0.019000000000000003,True
10551,7,V2,1.1910500000000002,0.4372874574914983,55,0.032,0.0010000000000000009,0.03499999999999993,True
10551,8,V3,1.6520400000000008,0.4052810562112423,69,0.031,0.0020000000000000018,0.05009999999999949,True
10551,9,V4,2.714220000000005,0.41808361672334465,53,0.0264,0.0020000000000000018,0.03999999999999998,True
10551,10,V5,2.966120000000002,0.33906781356271254,51,0.015,0.002999999999999947,0.031,True
10551,11,V6,2.518020000000001,0.4342868573714743,60,0.0228,0.0010000000000000009,0.023099999999999465,True
10602,0,I,1.189060000000001,0.11522304460892178,51,0.0158,0.006999999999999992,0.0620999999999995,False
10602,1,II,0.8800500000000011,0.18003600720144028,51,0.018,0.0050000000000000044,0.05099999999999999,False
10602,2,III,0.9060100000000002,0.3702740548109622,62,0.0482,0.0020000000000000018,0.038099999999999475,True
10602,3,aVR,0.9480900000000005,0.124624924984997,51,0.013,0.005999999999999998,0.05499999999999999,False
10602,4,aVL,0.9580400000000009,0.14202840568113623,51,0.0232,0.004000000000000002,0.04600000000000004,False
10602,5,aVF,0.7130200000000002,0.17523504700940187,51,0.0176,0.003999999999999997,0.031000000000000003,False
10602,6,V1,1.3890100000000003,0.35547109421884376,54,0.0284,0.002999999999999999,0.04899999999999993,True
10602,7,V2,1.88104,0.29185837167433487,51,0.0362,0.0030000000000000027,0.06100000000000004,True
10602,8,V3,2.097040000000001,0.29325865173034604,54,0.0138,0.0030000000000000027,0.0740999999999995,True
10602,9,V4,2.397070000000001,0.3080616123224645,52,0.024,0.002999999999999999,0.10009999999999954,True
10602,10,V5,1.9950100000000004,0.395879175835167,54,0.021,0.0019999999999999983,0.08300000000000007,True
10602,11,V6,1.3591500000000027,0.39947989597919586,52,0.0354,0.001999999999999995,0.06509999999999945,True
10672,0,I,1.1990100000000001,0.27165433086617324,51,0.0376,0.0030000000000000027,0.045,True
10672,1,II,1.575,0.34406881376275256,63,0.042,0.002999999999999999,0.03699999999999998,True
10672,2,III,2.5770500000000003,0.5087017403480696,53,0.0452,0.000999999999999994,0.06399999999999995,True
10672,3,aVR,0.4530700000000002,0.28485697139427885,51,0.0338,0.0029999999999999957,0.024,True
10672,4,aVL,1.7930100000000002,0.3066613322664533,50,0.0226,0.0020000000000000018,0.054000000000000006,True
10672,5,aVF,2.07804,0.34786957391478296,51,0.0222,0.002,0.04109999999999959,True
10672,6,V1,1.6380700000000001,0.5495099019803961,66,0.0766,0.0,0.049000000000000016,True
10672,7,V2,3.34513,0.4624924984996999,53,0.046,0.0010000000000000009,0.07600000000000001,True
10672,8,V3,3.80107,0.4380876175235047,56,0.0304,0.0010000000000000009,0.06699999999999975,True
10672,9,V4,2.5710300000000212,0.4454890978195639,53,0.0502,0.0010000000000000009,0.05199999999999999,True
10672,10,V5,1.9300400000000009,0.48249649929986,66,0.0574,0.0010000000000000009,0.049,True
10672,11,V6,1.1420700000000015,0.4976995399079816,55,0.0654,0.0010000000000000009,0.03509999999999947,True
10702,0,I,1.4431100000000021,0.3072614522904581,55,0.0576,0.0030000000000000027,0.034,True
10702,1,II,0.905,0.4320864172834567,60,0.0432,0.0010000000000000009,0.025999999999999995,True
10702,2,III,0.9820599999999999,0.5051010202040408,56,0.04,0.0009999999999999992,0.028999999999999998,True
10702,3,aVR,1.1550200000000004,0.34106821364272855,56,0.0422,0.0020000000000000018,0.022999999999999993,True
10702,4,aVL,1.1660400000000006,0.34966993398679735,55,0.0346,0.002,0.026999999999999996,True
10702,5,aVF,0.5640500000000006,0.42968593718743747,57,0.0282,0.0010000000000000009,0.020999999999999998,True
10702,6,V1,1.05501,0.5467093418683737,51,0.0294,0.0,0.02099999999999999,True
10702,7,V2,1.266040000000001,0.35027005401080213,54,0.013,0.002999999999999975,0.03509999999999946,True
10702,8,V3,1.4440200000000003,0.44948989797959593,54,0.034,0.0010000000000000009,0.04309999999999944,True
10702,9,V4,1.5660300000000005,0.481496299259852,54,0.041,0.0010000000000000009,0.04300000000000002,True
10702,10,V5,1.318110000000002,0.5373074614922985,71,0.0702,0.0,0.033099999999999456,True
10702,11,V6,1.2220200000000006,0.5565113022604521,77,0.0466,0.0,0.01799999999999999,True
10703,0,I,2.277040000000001,0.1312262452490498,50,0.02,0.006000000000000005,0.152,False
10703,1,II,0.9700700000000017,0.17063412682536508,50,0.0214,0.0049999999999999975,0.057099999999999464,False
10703,2,III,1.43403,0.50250050010002,57,0.0454,0.0009999999999999974,0.09309999999999946,True
10703,3,aVR,1.5790300000000002,0.14202840568113623,50,0.0186,0.0050000000000000044,0.10309999999999946,False
10703,4,aVL,1.8411000000000022,0.17303460692138428,51,0.0174,0.003999999999999997,0.127,False
10703,5,aVF,0.41401,0.23744748949789957,52,0.0292,0.002999999999999999,0.026,True
10703,6,V1,0.99604,0.3722744548909782,60,0.0162,0.0020000000000000018,0.04400000000000004,True
10703,7,V2,1.5121300000000004,0.2788557711542308,54,0.0168,0.0030000000000000027,0.056999999999999995,True
10703,8,V3,1.3710200000000006,0.4110822164432887,56,0.0342,0.0010000000000000009,0.04599999999999994,True
10703,9,V4,7.459050000000001,0.34986997399479897,53,0.0108,0.0030000000000000027,0.05709999999999958,True
10703,10,V5,0.981,0.4244848969793959,54,0.033,0.0010000000000000009,0.047,True
10703,11,V6,2.03704,0.38887777555511105,54,0.016,0.0019999999999999983,0.040099999999999476,True
10746,0,I,1.4290900000000017,0.13922784556911383,54,0.0224,0.005,0.041,False
10746,1,II,0.6950300000000006,0.1874374874974995,53,0.0312,0.0040000000000000036,0.03899999999999998,False
10746,2,III,0.9001600000000004,0.5267053410682137,58,0.0608,0.0,0.02099999999999999,True
10746,3,aVR,1.03601,0.14562912582516505,53,0.0174,0.0049999999999999975,0.04009999999999946,False
10746,4,aVL,1.1350300000000006,0.1926385277055411,53,0.0256,0.0030000000000000027,0.024000000000000004,False
10746,5,aVF,0.3040800000000011,0.21284256851370273,53,0.0206,0.003,0.021,True
10746,6,V1,0.99104,0.3776755351070214,52,0.0364,0.002,0.02599999999999992,True
10746,7,V2,1.5282200000000006,0.35747149429885977,51,0.0318,0.0020000000000000018,0.040099999999999476,True
10746,8,V3,1.0960500000000009,0.36387277455491096,51,0.0396,0.0020000000000000018,0.032,True
10746,9,V4,1.0980300000000005,0.3822764552910582,52,0.0428,0.002,0.027099999999999475,True
10746,10,V5,1.042140000000003,0.4326865373074615,55,0.0534,0.0010000000000000009,0.02,True
10746,11,V6,1.0710200000000005,0.4594918983796759,53,0.0446,0.0010000000000000009,0.019,True
10811,0,I,1.1940400000000007,0.20724144828965793,52,0.0332,0.004,0.03900000000000001,True
10811,1,II,0.8960900000000019,0.483496699339868,75,0.0358,0.0010000000000000009,0.019000000000000003,True
10811,2,III,0.40403999999999995,0.3152630526105221,53,0.0362,0.0030000000000000027,0.022,True
10811,3,aVR,1.04602,0.24664932986597318,53,0.0192,0.002999999999999999,0.027,True
10811,4,aVL,0.7680400000000007,0.23004600920184037,52,0.0216,0.0030000000000000027,0.03200000000000003,True
10811,5,aVF,0.356,0.30686137227445487,53,0.0184,0.0020000000000000018,0.015999999999999986,True
10811,6,V1,1.4420300000000001,0.5423084616923385,57,0.0262,0.0,0.037099999999999383,True
10811,7,V2,2.3351499999999996,0.3632726545309062,64,0.031,0.0029999999999999957,0.07299999999999995,True
10811,8,V3,1.745080000000001,0.3256651330266053,60,0.0176,0.0030000000000000027,0.0720999999999994,True
10811,9,V4,2.4891300000000003,0.35927185437087417,85,0.0268,0.002999999999999989,0.081,True
10811,10,V5,2.542060000000001,0.42008401680336066,64,0.013,0.0010000000000000009,0.048999999999999974,True
10811,11,V6,1.7380200000000003,0.46089217843568714,66,0.0354,0.0010000000000000009,0.039,True
10907,0,I,2.048,0.33906781356271254,52,0.0368,0.002999999999999989,0.04799999999999999,True
10907,1,II,0.5680400000000009,0.5169033806761353,67,0.041,0.000999999999999994,0.014000000000000012,True
10907,2,III,1.8951600000000022,0.4896979395879176,62,0.046,0.0010000000000000009,0.046999999999999986,True
10907,3,aVR,1.23401,0.3736747349469894,52,0.0256,0.001999999999999995,0.027000000000000007,True
10907,4,aVL,1.919190000000002,0.3742748549709942,53,0.0236,0.0019999999999999983,0.050099999999999444,True
10907,5,aVF,0.9620299999999999,0.499499899979996,53,0.0368,0.001,0.02200000000000002,True
10907,6,V1,1.7080300000000002,0.6509301860372074,70,0.0612,0.0,0.05099999999999999,True
10907,7,V2,0.9660299999999999,0.46389277855571115,51,0.0274,0.0010000000000000009,0.034,True
10907,8,V3,0.70906,0.4872974594918984,51,0.0366,0.0010000000000000009,0.01999999999999999,True
10907,9,V4,0.6160100000000003,0.5175035007001401,57,0.0426,0.000999999999999987,0.027999999999999997,True
10907,10,V5,0.8049999999999999,0.5505101020204041,54,0.0614,0.0,0.031,True
10907,11,V6,0.7150100000000003,0.5771154230846169,79,0.027,0.0,0.023999999999999994,True
10971,0,I,0.9440600000000013,0.3612722544508902,50,0.0426,0.0029999999999999957,0.03,True
10971,1,II,1.2710000000000001,0.5531106221244249,62,0.0846,0.0,0.04009999999999948,True
10971,2,III,0.788,0.46549309861972393,53,0.0478,0.0010000000000000009,0.018999999999999965,True
10971,3,aVR,1.10203,0.39947989597919586,49,0.044,0.001999999999999988,0.027000000000000017,True
10971,4,aVL,0.36502000000000046,0.3804760952190438,50,0.028,0.002,0.020999999999999998,True
10971,5,aVF,0.95901,0.45649129825965196,49,0.0354,0.0010000000000000009,0.03009999999999947,True
10971,6,V1,1.7300900000000006,0.5371074214842969,92,0.0484,0.0,0.06399999999999995,True
10971,7,V2,2.71405,0.4320864172834567,67,0.0392,0.0019999999999999983,0.09999999999999999,True
10971,8,V3,1.53802,0.41708341668333665,63,0.055,0.0020000000000000018,0.05700000000000001,True
10971,9,V4,1.6930200000000002,0.4634926985397079,53,0.0484,0.0010000000000000009,0.05199999999999999,True
10971,10,V5,2.2470200000000005,0.5097019403880776,52,0.0586,0.0,0.04899999999999994,True
10971,11,V6,1.3780100000000002,0.5771154230846169,79,0.0618,0.0,0.03900000000000001,True
10989,0,I,0.6800200000000004,0.23044608921784357,50,0.0418,0.003999999999999999,0.033999999999999926,True
10989,1,II,0.8200400000000004,0.45829165833166635,54,0.074,0.0010000000000000009,0.031,True
10989,2,III,0.30004000000000086,0.30026005201040207,54,0.042,0.003,0.025,True
10989,3,aVR,0.7320599999999999,0.253250650130026,50,0.0322,0.0029999999999999957,0.028,True
10989,4,aVL,0.31601000000000024,0.254250850170034,50,0.0346,0.002999999999999999,0.025,True
10989,5,aVF,0.5230300000000007,0.28085617123424683,50,0.0284,0.0020000000000000018,0.02209999999999946,True
10989,6,V1,0.80402,0.5873174634926985,50,0.067,0.0,0.031000000000000014,True
10989,7,V2,1.5620699999999998,0.4338867773554711,51,0.0512,0.0010000000000000009,0.052,True
10989,8,V3,1.3480400000000006,0.4354870974194839,56,0.0566,0.0010000000000000009,0.04499999999999999,True
10989,9,V4,1.5020900000000017,0.4350870174034807,53,0.057,0.0010000000000000009,0.038099999999999475,True
10989,10,V5,1.1770200000000004,0.5021004200840168,50,0.0666,0.0009999999999999992,0.023999999999999994,True
10989,11,V6,0.8420200000000002,0.5353070614122825,58,0.0678,0.0,0.025000000000000022,True
10992,0,I,0.8690800000000017,0.21244248849769953,54,0.0342,0.004,0.03799999999999998,True
10992,1,II,0.731,0.2578515703140628,57,0.0372,0.004,0.035,True
10992,2,III,0.44004,0.27065413082616524,54,0.036,0.0030000000000000027,0.031,True
10992,3,aVR,0.7540300000000002,0.1882376475295059,54,0.0248,0.003999999999999997,0.03599999999999999,False
10992,4,aVL,0.5840100000000003,0.22664532906581317,54,0.0298,0.002999999999999999,0.03,True
10992,5,aVF,0.46602000000000043,0.21324264852970595,54,0.0246,0.0030000000000000027,0.024999999999999994,True
10992,6,V1,0.9370099999999999,0.4518903780756151,52,0.0552,0.0010000000000000009,0.044999999999999984,True
10992,7,V2,2.6930199999999997,0.3862772554510902,70,0.0468,0.003,0.11100000000000004,True
10992,8,V3,2.2900600000000013,0.3862772554510902,61,0.043,0.0030000000000000027,0.09099999999999997,True
10992,9,V4,1.924100000000002,0.38287657531506303,60,0.0352,0.002999999999999989,0.06709999999999951,True
10992,10,V5,1.2280200000000006,0.41408281656331264,58,0.0694,0.002,0.03699999999999998,True
10992,11,V6,0.7931000000000021,0.4320864172834567,54,0.0778,0.0010000000000000009,0.028999999999999998,True
11011,0,I,1.2600600000000013,0.2440488097619524,52,0.0298,0.00399999999999999,0.072,True
11011,1,II,0.9650200000000002,0.29065813162632526,52,0.0384,0.0030000000000000027,0.055999999999999994,True
11011,2,III,0.45809000000000066,0.49749949989998,57,0.0566,0.001,0.034,True
11011,3,aVR,1.0980400000000003,0.2420484096819364,53,0.0234,0.0030000000000000027,0.06399999999999995,True
11011,4,aVL,0.8380100000000003,0.28685737147429485,54,0.0272,0.0020000000000000018,0.04700000000000001,True
11011,5,aVF,0.4000400000000009,0.3224644928985797,52,0.0256,0.0020000000000000018,0.019000000000000003,True
11011,6,V1,1.335,0.39227845569113823,55,0.0514,0.0020000000000000018,0.05500000000000002,True
11011,7,V2,2.1050500000000003,0.32026405281056214,55,0.0388,0.004,0.11099999999999999,True
11011,8,V3,2.2590500000000002,0.3228645729145829,52,0.0316,0.004,0.09999999999999999,True
11011,9,V4,2.393070000000001,0.35747149429885977,54,0.0388,0.0030000000000000027,0.12319999999999891,True
11011,10,V5,1.8411100000000018,0.3634726945389078,52,0.0544,0.0030000000000000027,0.103399999999998,True
11011,11,V6,1.345040000000001,0.41808361672334465,54,0.0536,0.001999999999999988,0.0720999999999995,True
11163,0,I,1.690050000000001,0.3114622924584917,52,0.0532,0.0030000000000000027,0.07909999999999942,True
11163,1,II,0.89101,0.41208241648329663,91,0.06,0.0020000000000000018,0.04199999999999998,True
11163,2,III,0.9580500000000003,0.47789557911582314,54,0.091,0.0010000000000000009,0.041,True
11163,3,aVR,1.2770100000000002,0.3378675735147029,52,0.0394,0.0020000000000000018,0.061999999999999986,True
11163,4,aVL,1.2670500000000011,0.3416683336667333,52,0.0472,0.0020000000000000018,0.05900000000000001,True
11163,5,aVF,0.38002000000000025,0.4310862172434487,53,0.0414,0.0010000000000000009,0.018000000000000016,True
11163,6,V1,1.2800600000000006,0.4308861772354471,60,0.041,0.0010000000000000009,0.055999999999999994,True
11163,7,V2,2.42802,0.36087217443488695,53,0.0478,0.0030000000000000027,0.09399999999999997,True
11163,8,V3,2.6291,0.38687737547509504,54,0.0444,0.0030000000000000027,0.10299999999999998,True
11163,9,V4,2.492060000000001,0.38967793558711744,54,0.0524,0.0029999999999999957,0.08309999999999952,True
11163,10,V5,1.761100000000002,0.42308461692338467,59,0.058,0.002,0.08099999999999996,True
11163,11,V6,1.3380700000000014,0.4454890978195639,53,0.0588,0.0010000000000000009,0.0630999999999996,True
11337,0,I,1.6010200000000003,0.16243248649729947,52,0.0218,0.0040000000000000036,0.092,False
11337,1,II,1.123060000000001,0.2488497699539908,54,0.0384,0.004,0.07599999999999996,True
11337,2,III,0.8360000000000001,0.40648129625925183,53,0.045,0.0019999999999999983,0.04799999999999999,True
11337,3,aVR,1.3460900000000002,0.1760352070414083,53,0.022,0.0040000000000000036,0.094,False
11337,4,aVL,1.1240400000000006,0.19963992798559713,52,0.0184,0.0030000000000000027,0.054,False
11337,5,aVF,0.63,0.2778555711142228,52,0.0274,0.0020000000000000018,0.041099999999999456,True
11337,6,V1,1.2001100000000002,0.5239047809561912,52,0.0708,0.0,0.06609999999999946,True
11337,7,V2,1.6750100000000003,0.23184636927385477,51,0.0282,0.004,0.107,True
11337,8,V3,1.372060000000001,0.24184836967393478,52,0.035,0.004,0.07599999999999996,True
11337,9,V4,1.2590400000000006,0.2854570914182837,54,0.0304,0.003999999999999997,0.07599999999999996,True
11337,10,V5,1.1600700000000008,0.33326665333066613,53,0.0418,0.002999999999999999,0.07509999999999946,True
11337,11,V6,0.8590500000000009,0.368873774754951,86,0.0534,0.0020000000000000018,0.05700000000000005,True
11338,0,I,0.997180000000004,0.39447889577915585,52,0.0496,0.0019999999999999983,0.02100000000000002,True
