stage,ecg_id,index,sample,time_s,rr_prev_ms,rr_next_ms,status
stage1,19122,15,3946,7.892,298.0,730.0,algorithm_only_not_gold_standard
stage1,19122,16,4311,8.622,730.0,296.0,algorithm_only_not_gold_standard
stage1,19122,17,4459,8.918,296.0,682.0,algorithm_only_not_gold_standard
stage1,19122,18,4800,9.6,682.0,,algorithm_only_not_gold_standard
stage1,19248,0,266,0.532,,914.0,algorithm_only_not_gold_standard
stage1,19248,1,723,1.446,914.0,916.0,algorithm_only_not_gold_standard
stage1,19248,2,1181,2.362,916.0,902.0,algorithm_only_not_gold_standard
stage1,19248,3,1632,3.264,902.0,894.0,algorithm_only_not_gold_standard
stage1,19248,4,2079,4.158,894.0,910.0,algorithm_only_not_gold_standard
stage1,19248,5,2534,5.068,910.0,926.0,algorithm_only_not_gold_standard
stage1,19248,6,2997,5.994,926.0,918.0,algorithm_only_not_gold_standard
stage1,19248,7,3456,6.912,918.0,904.0,algorithm_only_not_gold_standard
stage1,19248,8,3908,7.816,904.0,906.0,algorithm_only_not_gold_standard
stage1,19248,9,4361,8.722,906.0,904.0,algorithm_only_not_gold_standard
stage1,19248,10,4813,9.626,904.0,,algorithm_only_not_gold_standard
stage1,19307,0,29,0.058,,796.0,algorithm_only_not_gold_standard
stage1,19307,1,427,0.854,796.0,794.0,algorithm_only_not_gold_standard
stage1,19307,2,824,1.648,794.0,762.0,algorithm_only_not_gold_standard
stage1,19307,3,1205,2.41,762.0,776.0,algorithm_only_not_gold_standard
stage1,19307,4,1593,3.186,776.0,814.0,algorithm_only_not_gold_standard
stage1,19307,5,2000,4.0,814.0,794.0,algorithm_only_not_gold_standard
stage1,19307,6,2397,4.794,794.0,786.0,algorithm_only_not_gold_standard
stage1,19307,7,2790,5.58,786.0,828.0,algorithm_only_not_gold_standard
stage1,19307,8,3204,6.408,828.0,862.0,algorithm_only_not_gold_standard
stage1,19307,9,3635,7.27,862.0,800.0,algorithm_only_not_gold_standard
stage1,19307,10,4035,8.07,800.0,764.0,algorithm_only_not_gold_standard
stage1,19307,11,4417,8.834,764.0,748.0,algorithm_only_not_gold_standard
stage1,19307,12,4791,9.582,748.0,,algorithm_only_not_gold_standard
stage1,19308,0,239,0.478,,1154.0,algorithm_only_not_gold_standard
stage1,19308,1,816,1.632,1154.0,1148.0,algorithm_only_not_gold_standard
stage1,19308,2,1390,2.78,1148.0,1168.0,algorithm_only_not_gold_standard
stage1,19308,3,1974,3.948,1168.0,1162.0,algorithm_only_not_gold_standard
stage1,19308,4,2555,5.11,1162.0,1148.0,algorithm_only_not_gold_standard
stage1,19308,5,3129,6.258,1148.0,1168.0,algorithm_only_not_gold_standard
stage1,19308,6,3713,7.426,1168.0,1172.0,algorithm_only_not_gold_standard
stage1,19308,7,4299,8.598,1172.0,1154.0,algorithm_only_not_gold_standard
stage1,19308,8,4876,9.752,1154.0,,algorithm_only_not_gold_standard
stage1,19331,0,18,0.036,,1060.0,algorithm_only_not_gold_standard
stage1,19331,1,548,1.096,1060.0,1046.0,algorithm_only_not_gold_standard
stage1,19331,2,1071,2.142,1046.0,1062.0,algorithm_only_not_gold_standard
stage1,19331,3,1602,3.204,1062.0,1038.0,algorithm_only_not_gold_standard
stage1,19331,4,2121,4.242,1038.0,996.0,algorithm_only_not_gold_standard
stage1,19331,5,2619,5.238,996.0,1020.0,algorithm_only_not_gold_standard
stage1,19331,6,3129,6.258,1020.0,1026.0,algorithm_only_not_gold_standard
stage1,19331,7,3642,7.284,1026.0,970.0,algorithm_only_not_gold_standard
stage1,19331,8,4127,8.254,970.0,1018.0,algorithm_only_not_gold_standard
stage1,19331,9,4636,9.272,1018.0,,algorithm_only_not_gold_standard
stage1,19373,0,14,0.028,,914.0,algorithm_only_not_gold_standard
stage1,19373,1,471,0.942,914.0,932.0,algorithm_only_not_gold_standard
stage1,19373,2,937,1.874,932.0,952.0,algorithm_only_not_gold_standard
stage1,19373,3,1413,2.826,952.0,940.0,algorithm_only_not_gold_standard
stage1,19373,4,1883,3.766,940.0,944.0,algorithm_only_not_gold_standard
stage1,19373,5,2355,4.71,944.0,936.0,algorithm_only_not_gold_standard
stage1,19373,6,2823,5.646,936.0,936.0,algorithm_only_not_gold_standard
stage1,19373,7,3291,6.582,936.0,948.0,algorithm_only_not_gold_standard
stage1,19373,8,3765,7.53,948.0,932.0,algorithm_only_not_gold_standard
stage1,19373,9,4231,8.462,932.0,934.0,algorithm_only_not_gold_standard
stage1,19373,10,4698,9.396,934.0,,algorithm_only_not_gold_standard
stage1,19489,0,127,0.254,,964.0,algorithm_only_not_gold_standard
stage1,19489,1,609,1.218,964.0,992.0,algorithm_only_not_gold_standard
stage1,19489,2,1105,2.21,992.0,1006.0,algorithm_only_not_gold_standard
stage1,19489,3,1608,3.216,1006.0,976.0,algorithm_only_not_gold_standard
stage1,19489,4,2096,4.192,976.0,1006.0,algorithm_only_not_gold_standard
stage1,19489,5,2599,5.198,1006.0,1000.0,algorithm_only_not_gold_standard
stage1,19489,6,3099,6.198,1000.0,970.0,algorithm_only_not_gold_standard
stage1,19489,7,3584,7.168,970.0,1012.0,algorithm_only_not_gold_standard
stage1,19489,8,4090,8.18,1012.0,1006.0,algorithm_only_not_gold_standard
stage1,19489,9,4593,9.186,1006.0,,algorithm_only_not_gold_standard
stage1,19493,0,309,0.618,,980.0,algorithm_only_not_gold_standard
stage1,19493,1,799,1.598,980.0,974.0,algorithm_only_not_gold_standard
stage1,19493,2,1286,2.572,974.0,988.0,algorithm_only_not_gold_standard
stage1,19493,3,1780,3.56,988.0,990.0,algorithm_only_not_gold_standard
stage1,19493,4,2275,4.55,990.0,982.0,algorithm_only_not_gold_standard
stage1,19493,5,2766,5.532,982.0,974.0,algorithm_only_not_gold_standard
stage1,19493,6,3253,6.506,974.0,966.0,algorithm_only_not_gold_standard
stage1,19493,7,3736,7.472,966.0,974.0,algorithm_only_not_gold_standard
stage1,19493,8,4223,8.446,974.0,972.0,algorithm_only_not_gold_standard
stage1,19493,9,4709,9.418,972.0,,algorithm_only_not_gold_standard
stage1,19505,0,103,0.206,,432.0,algorithm_only_not_gold_standard
stage1,19505,1,319,0.638,432.0,436.0,algorithm_only_not_gold_standard
stage1,19505,2,537,1.074,436.0,434.0,algorithm_only_not_gold_standard
stage1,19505,3,754,1.508,434.0,432.0,algorithm_only_not_gold_standard
stage1,19505,4,970,1.94,432.0,432.0,algorithm_only_not_gold_standard
stage1,19505,5,1186,2.372,432.0,432.0,algorithm_only_not_gold_standard
stage1,19505,6,1402,2.804,432.0,430.0,algorithm_only_not_gold_standard
stage1,19505,7,1617,3.234,430.0,430.0,algorithm_only_not_gold_standard
stage1,19505,8,1832,3.664,430.0,430.0,algorithm_only_not_gold_standard
stage1,19505,9,2047,4.094,430.0,428.0,algorithm_only_not_gold_standard
stage1,19505,10,2261,4.522,428.0,428.0,algorithm_only_not_gold_standard
stage1,19505,11,2475,4.95,428.0,428.0,algorithm_only_not_gold_standard
stage1,19505,12,2689,5.378,428.0,428.0,algorithm_only_not_gold_standard
stage1,19505,13,2903,5.806,428.0,428.0,algorithm_only_not_gold_standard
stage1,19505,14,3117,6.234,428.0,430.0,algorithm_only_not_gold_standard
stage1,19505,15,3332,6.664,430.0,430.0,algorithm_only_not_gold_standard
stage1,19505,16,3547,7.094,430.0,432.0,algorithm_only_not_gold_standard
stage1,19505,17,3763,7.526,432.0,434.0,algorithm_only_not_gold_standard
stage1,19505,18,3980,7.96,434.0,436.0,algorithm_only_not_gold_standard
stage1,19505,19,4198,8.396,436.0,436.0,algorithm_only_not_gold_standard
stage1,19505,20,4416,8.832,436.0,438.0,algorithm_only_not_gold_standard
stage1,19505,21,4635,9.27,438.0,438.0,algorithm_only_not_gold_standard
stage1,19505,22,4854,9.708,438.0,,algorithm_only_not_gold_standard
stage1,19574,0,273,0.546,,674.0,algorithm_only_not_gold_standard
stage1,19574,1,610,1.22,674.0,668.0,algorithm_only_not_gold_standard
stage1,19574,2,944,1.888,668.0,676.0,algorithm_only_not_gold_standard
stage1,19574,3,1282,2.564,676.0,692.0,algorithm_only_not_gold_standard
stage1,19574,4,1628,3.256,692.0,712.0,algorithm_only_not_gold_standard
stage1,19574,5,1984,3.968,712.0,716.0,algorithm_only_not_gold_standard
stage1,19574,6,2342,4.684,716.0,738.0,algorithm_only_not_gold_standard
stage1,19574,7,2711,5.422,738.0,754.0,algorithm_only_not_gold_standard
stage1,19574,8,3088,6.176,754.0,754.0,algorithm_only_not_gold_standard
stage1,19574,9,3465,6.93,754.0,752.0,algorithm_only_not_gold_standard
stage1,19574,10,3841,7.682,752.0,758.0,algorithm_only_not_gold_standard
stage1,19574,11,4220,8.44,758.0,752.0,algorithm_only_not_gold_standard
stage1,19574,12,4596,9.192,752.0,,algorithm_only_not_gold_standard
stage1,19635,0,260,0.52,,1266.0,algorithm_only_not_gold_standard
stage1,19635,1,893,1.786,1266.0,1260.0,algorithm_only_not_gold_standard
stage1,19635,2,1523,3.046,1260.0,1240.0,algorithm_only_not_gold_standard
stage1,19635,3,2143,4.286,1240.0,1252.0,algorithm_only_not_gold_standard
stage1,19635,4,2769,5.538,1252.0,1322.0,algorithm_only_not_gold_standard
stage1,19635,5,3430,6.86,1322.0,1324.0,algorithm_only_not_gold_standard
stage1,19635,6,4092,8.184,1324.0,1424.0,algorithm_only_not_gold_standard
stage1,19635,7,4804,9.608,1424.0,,algorithm_only_not_gold_standard
stage1,19708,0,77,0.154,,902.0,algorithm_only_not_gold_standard
stage1,19708,1,528,1.056,902.0,282.0,algorithm_only_not_gold_standard
stage1,19708,2,669,1.338,282.0,902.0,algorithm_only_not_gold_standard
stage1,19708,3,1120,2.24,902.0,280.0,algorithm_only_not_gold_standard
stage1,19708,4,1260,2.52,280.0,914.0,algorithm_only_not_gold_standard
stage1,19708,5,1717,3.434,914.0,280.0,algorithm_only_not_gold_standard
stage1,19708,6,1857,3.714,280.0,900.0,algorithm_only_not_gold_standard
stage1,19708,7,2307,4.614,900.0,282.0,algorithm_only_not_gold_standard
stage1,19708,8,2448,4.896,282.0,884.0,algorithm_only_not_gold_standard
stage1,19708,9,2890,5.78,884.0,284.0,algorithm_only_not_gold_standard
stage1,19708,10,3032,6.064,284.0,398.0,algorithm_only_not_gold_standard
stage1,19708,11,3231,6.462,398.0,270.0,algorithm_only_not_gold_standard
stage1,19708,12,3366,6.732,270.0,1086.0,algorithm_only_not_gold_standard
stage1,19708,13,3909,7.818,1086.0,286.0,algorithm_only_not_gold_standard
stage1,19708,14,4052,8.104,286.0,854.0,algorithm_only_not_gold_standard
stage1,19708,15,4479,8.958,854.0,282.0,algorithm_only_not_gold_standard
stage1,19708,16,4620,9.24,282.0,,algorithm_only_not_gold_standard
stage1,19753,0,36,0.072,,816.0,algorithm_only_not_gold_standard
stage1,19753,1,444,0.888,816.0,812.0,algorithm_only_not_gold_standard
stage1,19753,2,850,1.7,812.0,824.0,algorithm_only_not_gold_standard
stage1,19753,3,1262,2.524,824.0,828.0,algorithm_only_not_gold_standard
stage1,19753,4,1676,3.352,828.0,796.0,algorithm_only_not_gold_standard
stage1,19753,5,2074,4.148,796.0,830.0,algorithm_only_not_gold_standard
stage1,19753,6,2489,4.978,830.0,852.0,algorithm_only_not_gold_standard
stage1,19753,7,2915,5.83,852.0,834.0,algorithm_only_not_gold_standard
stage1,19753,8,3332,6.664,834.0,830.0,algorithm_only_not_gold_standard
stage1,19753,9,3747,7.494,830.0,848.0,algorithm_only_not_gold_standard
stage1,19753,10,4171,8.342,848.0,844.0,algorithm_only_not_gold_standard
stage1,19753,11,4593,9.186,844.0,,algorithm_only_not_gold_standard
stage1,19819,0,267,0.534,,1046.0,algorithm_only_not_gold_standard
stage1,19819,1,790,1.58,1046.0,1102.0,algorithm_only_not_gold_standard
stage1,19819,2,1341,2.682,1102.0,1122.0,algorithm_only_not_gold_standard
stage1,19819,3,1902,3.804,1122.0,1116.0,algorithm_only_not_gold_standard
stage1,19819,4,2460,4.92,1116.0,1068.0,algorithm_only_not_gold_standard
stage1,19819,5,2994,5.988,1068.0,1058.0,algorithm_only_not_gold_standard
stage1,19819,6,3523,7.046,1058.0,1026.0,algorithm_only_not_gold_standard
stage1,19819,7,4036,8.072,1026.0,1088.0,algorithm_only_not_gold_standard
stage1,19819,8,4580,9.16,1088.0,,algorithm_only_not_gold_standard
stage1,19830,0,343,0.686,,778.0,algorithm_only_not_gold_standard
stage1,19830,1,732,1.464,778.0,806.0,algorithm_only_not_gold_standard
stage1,19830,2,1135,2.27,806.0,828.0,algorithm_only_not_gold_standard
stage1,19830,3,1549,3.098,828.0,838.0,algorithm_only_not_gold_standard
stage1,19830,4,1968,3.936,838.0,808.0,algorithm_only_not_gold_standard
stage1,19830,5,2372,4.744,808.0,802.0,algorithm_only_not_gold_standard
stage1,19830,6,2773,5.546,802.0,784.0,algorithm_only_not_gold_standard
stage1,19830,7,3165,6.33,784.0,778.0,algorithm_only_not_gold_standard
stage1,19830,8,3554,7.108,778.0,786.0,algorithm_only_not_gold_standard
stage1,19830,9,3947,7.894,786.0,778.0,algorithm_only_not_gold_standard
stage1,19830,10,4336,8.672,778.0,766.0,algorithm_only_not_gold_standard
stage1,19830,11,4719,9.438,766.0,,algorithm_only_not_gold_standard
stage1,19835,0,154,0.308,,794.0,algorithm_only_not_gold_standard
stage1,19835,1,551,1.102,794.0,800.0,algorithm_only_not_gold_standard
stage1,19835,2,951,1.902,800.0,826.0,algorithm_only_not_gold_standard
stage1,19835,3,1364,2.728,826.0,846.0,algorithm_only_not_gold_standard
stage1,19835,4,1787,3.574,846.0,448.0,algorithm_only_not_gold_standard
stage1,19835,5,2011,4.022,448.0,384.0,algorithm_only_not_gold_standard
stage1,19835,6,2203,4.406,384.0,836.0,algorithm_only_not_gold_standard
stage1,19835,7,2621,5.242,836.0,846.0,algorithm_only_not_gold_standard
stage1,19835,8,3044,6.088,846.0,840.0,algorithm_only_not_gold_standard
stage1,19835,9,3464,6.928,840.0,834.0,algorithm_only_not_gold_standard
stage1,19835,10,3881,7.762,834.0,824.0,algorithm_only_not_gold_standard
stage1,19835,11,4293,8.586,824.0,808.0,algorithm_only_not_gold_standard
stage1,19835,12,4697,9.394,808.0,,algorithm_only_not_gold_standard
stage1,19895,0,375,0.75,,1000.0,algorithm_only_not_gold_standard
stage1,19895,1,875,1.75,1000.0,1070.0,algorithm_only_not_gold_standard
stage1,19895,2,1410,2.82,1070.0,1014.0,algorithm_only_not_gold_standard
stage1,19895,3,1917,3.834,1014.0,1010.0,algorithm_only_not_gold_standard
stage1,19895,4,2422,4.844,1010.0,980.0,algorithm_only_not_gold_standard
stage1,19895,5,2912,5.824,980.0,968.0,algorithm_only_not_gold_standard
stage1,19895,6,3396,6.792,968.0,998.0,algorithm_only_not_gold_standard
stage1,19895,7,3895,7.79,998.0,1004.0,algorithm_only_not_gold_standard
stage1,19895,8,4397,8.794,1004.0,984.0,algorithm_only_not_gold_standard
stage1,19895,9,4889,9.778,984.0,,algorithm_only_not_gold_standard
stage1,20221,0,139,0.278,,706.0,algorithm_only_not_gold_standard
stage1,20221,1,492,0.984,706.0,728.0,algorithm_only_not_gold_standard
stage1,20221,2,856,1.712,728.0,692.0,algorithm_only_not_gold_standard
stage1,20221,3,1202,2.404,692.0,692.0,algorithm_only_not_gold_standard
stage1,20221,4,1548,3.096,692.0,678.0,algorithm_only_not_gold_standard
stage1,20221,5,1887,3.774,678.0,702.0,algorithm_only_not_gold_standard
stage1,20221,6,2238,4.476,702.0,718.0,algorithm_only_not_gold_standard
stage1,20221,7,2597,5.194,718.0,702.0,algorithm_only_not_gold_standard
stage1,20221,8,2948,5.896,702.0,686.0,algorithm_only_not_gold_standard
stage1,20221,9,3291,6.582,686.0,652.0,algorithm_only_not_gold_standard
stage1,20221,10,3617,7.234,652.0,624.0,algorithm_only_not_gold_standard
stage1,20221,11,3929,7.858,624.0,578.0,algorithm_only_not_gold_standard
stage1,20221,12,4218,8.436,578.0,772.0,algorithm_only_not_gold_standard
stage1,20221,13,4604,9.208,772.0,,algorithm_only_not_gold_standard
stage1,20397,0,152,0.304,,1060.0,algorithm_only_not_gold_standard
stage1,20397,1,682,1.364,1060.0,1038.0,algorithm_only_not_gold_standard
stage1,20397,2,1201,2.402,1038.0,954.0,algorithm_only_not_gold_standard
stage1,20397,3,1678,3.356,954.0,846.0,algorithm_only_not_gold_standard
stage1,20397,4,2101,4.202,846.0,854.0,algorithm_only_not_gold_standard
stage1,20397,5,2528,5.056,854.0,922.0,algorithm_only_not_gold_standard
stage1,20397,6,2989,5.978,922.0,914.0,algorithm_only_not_gold_standard
stage1,20397,7,3446,6.892,914.0,882.0,algorithm_only_not_gold_standard
stage1,20397,8,3887,7.774,882.0,872.0,algorithm_only_not_gold_standard
stage1,20397,9,4323,8.646,872.0,962.0,algorithm_only_not_gold_standard
stage1,20397,10,4804,9.608,962.0,,algorithm_only_not_gold_standard
stage1,20538,0,153,0.306,,908.0,algorithm_only_not_gold_standard
stage1,20538,1,607,1.214,908.0,910.0,algorithm_only_not_gold_standard
stage1,20538,2,1062,2.124,910.0,902.0,algorithm_only_not_gold_standard
stage1,20538,3,1513,3.026,902.0,910.0,algorithm_only_not_gold_standard
stage1,20538,4,1968,3.936,910.0,912.0,algorithm_only_not_gold_standard
stage1,20538,5,2424,4.848,912.0,866.0,algorithm_only_not_gold_standard
stage1,20538,6,2857,5.714,866.0,876.0,algorithm_only_not_gold_standard
stage1,20538,7,3295,6.59,876.0,884.0,algorithm_only_not_gold_standard
stage1,20538,8,3737,7.474,884.0,896.0,algorithm_only_not_gold_standard
stage1,20538,9,4185,8.37,896.0,906.0,algorithm_only_not_gold_standard
stage1,20538,10,4638,9.276,906.0,,algorithm_only_not_gold_standard
stage1,20601,0,59,0.118,,854.0,algorithm_only_not_gold_standard
stage1,20601,1,486,0.972,854.0,850.0,algorithm_only_not_gold_standard
stage1,20601,2,911,1.822,850.0,862.0,algorithm_only_not_gold_standard
stage1,20601,3,1342,2.684,862.0,872.0,algorithm_only_not_gold_standard
stage1,20601,4,1778,3.556,872.0,884.0,algorithm_only_not_gold_standard
stage1,20601,5,2220,4.44,884.0,886.0,algorithm_only_not_gold_standard
stage1,20601,6,2663,5.326,886.0,878.0,algorithm_only_not_gold_standard
stage1,20601,7,3102,6.204,878.0,886.0,algorithm_only_not_gold_standard
stage1,20601,8,3545,7.09,886.0,876.0,algorithm_only_not_gold_standard
stage1,20601,9,3983,7.966,876.0,874.0,algorithm_only_not_gold_standard
stage1,20601,10,4420,8.84,874.0,896.0,algorithm_only_not_gold_standard
stage1,20601,11,4868,9.736,896.0,,algorithm_only_not_gold_standard
stage1,20607,0,261,0.522,,946.0,algorithm_only_not_gold_standard
stage1,20607,1,734,1.468,946.0,946.0,algorithm_only_not_gold_standard
stage1,20607,2,1207,2.414,946.0,942.0,algorithm_only_not_gold_standard
stage1,20607,3,1678,3.356,942.0,944.0,algorithm_only_not_gold_standard
stage1,20607,4,2150,4.3,944.0,944.0,algorithm_only_not_gold_standard
stage1,20607,5,2622,5.244,944.0,944.0,algorithm_only_not_gold_standard
stage1,20607,6,3094,6.188,944.0,942.0,algorithm_only_not_gold_standard
stage1,20607,7,3565,7.13,942.0,926.0,algorithm_only_not_gold_standard
stage1,20607,8,4028,8.056,926.0,918.0,algorithm_only_not_gold_standard
stage1,20607,9,4487,8.974,918.0,910.0,algorithm_only_not_gold_standard
stage1,20607,10,4942,9.884,910.0,,algorithm_only_not_gold_standard
stage1,20692,0,328,0.656,,974.0,algorithm_only_not_gold_standard
stage1,20692,1,815,1.63,974.0,966.0,algorithm_only_not_gold_standard
stage1,20692,2,1298,2.596,966.0,932.0,algorithm_only_not_gold_standard
stage1,20692,3,1764,3.528,932.0,936.0,algorithm_only_not_gold_standard
stage1,20692,4,2232,4.464,936.0,972.0,algorithm_only_not_gold_standard
stage1,20692,5,2718,5.436,972.0,982.0,algorithm_only_not_gold_standard
stage1,20692,6,3209,6.418,982.0,960.0,algorithm_only_not_gold_standard
stage1,20692,7,3689,7.378,960.0,924.0,algorithm_only_not_gold_standard
stage1,20692,8,4151,8.302,924.0,836.0,algorithm_only_not_gold_standard
stage1,20692,9,4569,9.138,836.0,,algorithm_only_not_gold_standard
stage1,20897,0,21,0.042,,276.0,algorithm_only_not_gold_standard
stage1,20897,1,159,0.318,276.0,930.0,algorithm_only_not_gold_standard
stage1,20897,2,624,1.248,930.0,312.0,algorithm_only_not_gold_standard
stage1,20897,3,780,1.56,312.0,916.0,algorithm_only_not_gold_standard
stage1,20897,4,1238,2.476,916.0,1262.0,algorithm_only_not_gold_standard
stage1,20897,5,1869,3.738,1262.0,318.0,algorithm_only_not_gold_standard
stage1,20897,6,2028,4.056,318.0,938.0,algorithm_only_not_gold_standard
stage1,20897,7,2497,4.994,938.0,1256.0,algorithm_only_not_gold_standard
stage1,20897,8,3125,6.25,1256.0,1240.0,algorithm_only_not_gold_standard
stage1,20897,9,3745,7.49,1240.0,312.0,algorithm_only_not_gold_standard
stage1,20897,10,3901,7.802,312.0,960.0,algorithm_only_not_gold_standard
stage1,20897,11,4381,8.762,960.0,314.0,algorithm_only_not_gold_standard
stage1,20897,12,4538,9.076,314.0,,algorithm_only_not_gold_standard
stage1,20907,0,111,0.222,,614.0,algorithm_only_not_gold_standard
stage1,20907,1,418,0.836,614.0,622.0,algorithm_only_not_gold_standard
stage1,20907,2,729,1.458,622.0,630.0,algorithm_only_not_gold_standard
stage1,20907,3,1044,2.088,630.0,622.0,algorithm_only_not_gold_standard
stage1,20907,4,1355,2.71,622.0,612.0,algorithm_only_not_gold_standard
stage1,20907,5,1661,3.322,612.0,624.0,algorithm_only_not_gold_standard
stage1,20907,6,1973,3.946,624.0,630.0,algorithm_only_not_gold_standard
stage1,20907,7,2288,4.576,630.0,620.0,algorithm_only_not_gold_standard
stage1,20907,8,2598,5.196,620.0,618.0,algorithm_only_not_gold_standard
stage1,20907,9,2907,5.814,618.0,622.0,algorithm_only_not_gold_standard
stage1,20907,10,3218,6.436,622.0,620.0,algorithm_only_not_gold_standard
stage1,20907,11,3528,7.056,620.0,616.0,algorithm_only_not_gold_standard
stage1,20907,12,3836,7.672,616.0,616.0,algorithm_only_not_gold_standard
stage1,20907,13,4144,8.288,616.0,618.0,algorithm_only_not_gold_standard
stage1,20907,14,4453,8.906,618.0,614.0,algorithm_only_not_gold_standard
stage1,20907,15,4760,9.52,614.0,,algorithm_only_not_gold_standard
stage1,21076,0,281,0.562,,962.0,algorithm_only_not_gold_standard
stage1,21076,1,762,1.524,962.0,962.0,algorithm_only_not_gold_standard
stage1,21076,2,1243,2.486,962.0,936.0,algorithm_only_not_gold_standard
stage1,21076,3,1711,3.422,936.0,966.0,algorithm_only_not_gold_standard
stage1,21076,4,2194,4.388,966.0,950.0,algorithm_only_not_gold_standard
stage1,21076,5,2669,5.338,950.0,936.0,algorithm_only_not_gold_standard
stage1,21076,6,3137,6.274,936.0,962.0,algorithm_only_not_gold_standard
stage1,21076,7,3618,7.236,962.0,972.0,algorithm_only_not_gold_standard
stage1,21076,8,4104,8.208,972.0,952.0,algorithm_only_not_gold_standard
stage1,21076,9,4580,9.16,952.0,,algorithm_only_not_gold_standard
stage1,21238,0,445,0.89,,948.0,algorithm_only_not_gold_standard
stage1,21238,1,919,1.838,948.0,960.0,algorithm_only_not_gold_standard
stage1,21238,2,1399,2.798,960.0,970.0,algorithm_only_not_gold_standard
stage1,21238,3,1884,3.768,970.0,974.0,algorithm_only_not_gold_standard
stage1,21238,4,2371,4.742,974.0,968.0,algorithm_only_not_gold_standard
stage1,21238,5,2855,5.71,968.0,948.0,algorithm_only_not_gold_standard
stage1,21238,6,3329,6.658,948.0,956.0,algorithm_only_not_gold_standard
stage1,21238,7,3807,7.614,956.0,960.0,algorithm_only_not_gold_standard
stage1,21238,8,4287,8.574,960.0,962.0,algorithm_only_not_gold_standard
stage1,21238,9,4768,9.536,962.0,,algorithm_only_not_gold_standard
stage1,21285,0,294,0.588,,792.0,algorithm_only_not_gold_standard
stage1,21285,1,690,1.38,792.0,796.0,algorithm_only_not_gold_standard
stage1,21285,2,1088,2.176,796.0,810.0,algorithm_only_not_gold_standard
stage1,21285,3,1493,2.986,810.0,788.0,algorithm_only_not_gold_standard
stage1,21285,4,1887,3.774,788.0,790.0,algorithm_only_not_gold_standard
stage1,21285,5,2282,4.564,790.0,778.0,algorithm_only_not_gold_standard
stage1,21285,6,2671,5.342,778.0,768.0,algorithm_only_not_gold_standard
stage1,21285,7,3055,6.11,768.0,774.0,algorithm_only_not_gold_standard
stage1,21285,8,3442,6.884,774.0,760.0,algorithm_only_not_gold_standard
stage1,21285,9,3822,7.644,760.0,748.0,algorithm_only_not_gold_standard
stage1,21285,10,4196,8.392,748.0,748.0,algorithm_only_not_gold_standard
stage1,21285,11,4570,9.14,748.0,696.0,algorithm_only_not_gold_standard
stage1,21285,12,4918,9.836,696.0,,algorithm_only_not_gold_standard
stage1,21315,0,140,0.28,,676.0,algorithm_only_not_gold_standard
stage1,21315,1,478,0.956,676.0,672.0,algorithm_only_not_gold_standard
stage1,21315,2,814,1.628,672.0,670.0,algorithm_only_not_gold_standard
stage1,21315,3,1149,2.298,670.0,670.0,algorithm_only_not_gold_standard
stage1,21315,4,1484,2.968,670.0,688.0,algorithm_only_not_gold_standard
stage1,21315,5,1828,3.656,688.0,674.0,algorithm_only_not_gold_standard
stage1,21315,6,2165,4.33,674.0,682.0,algorithm_only_not_gold_standard
stage1,21315,7,2506,5.012,682.0,688.0,algorithm_only_not_gold_standard
stage1,21315,8,2850,5.7,688.0,650.0,algorithm_only_not_gold_standard
stage1,21315,9,3175,6.35,650.0,644.0,algorithm_only_not_gold_standard
stage1,21315,10,3497,6.994,644.0,622.0,algorithm_only_not_gold_standard
stage1,21315,11,3808,7.616,622.0,630.0,algorithm_only_not_gold_standard
stage1,21315,12,4123,8.246,630.0,658.0,algorithm_only_not_gold_standard
stage1,21315,13,4452,8.904,658.0,656.0,algorithm_only_not_gold_standard
stage1,21315,14,4780,9.56,656.0,,algorithm_only_not_gold_standard
stage1,21537,0,418,0.836,,904.0,algorithm_only_not_gold_standard
stage1,21537,1,870,1.74,904.0,926.0,algorithm_only_not_gold_standard
stage1,21537,2,1333,2.666,926.0,924.0,algorithm_only_not_gold_standard
stage1,21537,3,1795,3.59,924.0,876.0,algorithm_only_not_gold_standard
stage1,21537,4,2233,4.466,876.0,888.0,algorithm_only_not_gold_standard
stage1,21537,5,2677,5.354,888.0,896.0,algorithm_only_not_gold_standard
stage1,21537,6,3125,6.25,896.0,878.0,algorithm_only_not_gold_standard
stage1,21537,7,3564,7.128,878.0,868.0,algorithm_only_not_gold_standard
stage1,21537,8,3998,7.996,868.0,846.0,algorithm_only_not_gold_standard
stage1,21537,9,4421,8.842,846.0,806.0,algorithm_only_not_gold_standard
stage1,21537,10,4824,9.648,806.0,,algorithm_only_not_gold_standard
stage1,21664,0,128,0.256,,716.0,algorithm_only_not_gold_standard
stage1,21664,1,486,0.972,716.0,730.0,algorithm_only_not_gold_standard
stage1,21664,2,851,1.702,730.0,742.0,algorithm_only_not_gold_standard
stage1,21664,3,1222,2.444,742.0,738.0,algorithm_only_not_gold_standard
stage1,21664,4,1591,3.182,738.0,736.0,algorithm_only_not_gold_standard
stage1,21664,5,1959,3.918,736.0,746.0,algorithm_only_not_gold_standard
stage1,21664,6,2332,4.664,746.0,754.0,algorithm_only_not_gold_standard
stage1,21664,7,2709,5.418,754.0,756.0,algorithm_only_not_gold_standard
stage1,21664,8,3087,6.174,756.0,730.0,algorithm_only_not_gold_standard
stage1,21664,9,3452,6.904,730.0,726.0,algorithm_only_not_gold_standard
